barrio,año,trimestre,precio_prom,ambientes,estado,comuna
PARQUE AVELLANEDA,2011,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2012,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2013,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2014,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2015,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2016,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2017,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,2,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,3,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2018,4,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2019,1,,3 ambientes,A estrer,9
PARQUE AVELLANEDA,2019,2,,3 ambientes,A estrer,9
PARQUE CHACABUCO,2010,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2010,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2010,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2010,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,3,1864,3 ambientes,A estrer,7
PARQUE CHACABUCO,2011,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2012,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2013,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2014,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,2,2315,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,3,2377,3 ambientes,A estrer,7
PARQUE CHACABUCO,2015,4,2428,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,1,2573,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2016,4,2645,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,1,2702,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,2,2756,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,3,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2017,4,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,1,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,2,,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,3,2805,3 ambientes,A estrer,7
PARQUE CHACABUCO,2018,4,2772,3 ambientes,A estrer,7
PARQUE CHACABUCO,2019,1,2752,3 ambientes,A estrer,7
PARQUE CHACABUCO,2019,2,2738,3 ambientes,A estrer,7
PARQUE CHAS,2010,1,,3 ambientes,A estrer,15
PARQUE CHAS,2010,2,,3 ambientes,A estrer,15
PARQUE CHAS,2010,3,,3 ambientes,A estrer,15
PARQUE CHAS,2010,4,,3 ambientes,A estrer,15
PARQUE CHAS,2011,1,,3 ambientes,A estrer,15
PARQUE CHAS,2011,2,,3 ambientes,A estrer,15
PARQUE CHAS,2011,3,,3 ambientes,A estrer,15
PARQUE CHAS,2011,4,,3 ambientes,A estrer,15
PARQUE CHAS,2012,1,,3 ambientes,A estrer,15
PARQUE CHAS,2012,2,,3 ambientes,A estrer,15
PARQUE CHAS,2012,3,,3 ambientes,A estrer,15
PARQUE CHAS,2012,4,,3 ambientes,A estrer,15
PARQUE CHAS,2013,1,,3 ambientes,A estrer,15
PARQUE CHAS,2013,2,,3 ambientes,A estrer,15
PARQUE CHAS,2013,3,,3 ambientes,A estrer,15
PARQUE CHAS,2013,4,,3 ambientes,A estrer,15
PARQUE CHAS,2014,1,,3 ambientes,A estrer,15
PARQUE CHAS,2014,2,,3 ambientes,A estrer,15
PARQUE CHAS,2014,3,,3 ambientes,A estrer,15
PARQUE CHAS,2014,4,,3 ambientes,A estrer,15
PARQUE CHAS,2015,1,,3 ambientes,A estrer,15
PARQUE CHAS,2015,2,2341,3 ambientes,A estrer,15
PARQUE CHAS,2015,3,2376,3 ambientes,A estrer,15
PARQUE CHAS,2015,4,,3 ambientes,A estrer,15
PARQUE CHAS,2016,1,2645,3 ambientes,A estrer,15
PARQUE CHAS,2016,2,2544,3 ambientes,A estrer,15
PARQUE CHAS,2016,3,2621,3 ambientes,A estrer,15
PARQUE CHAS,2016,4,2567,3 ambientes,A estrer,15
PARQUE CHAS,2017,1,2635,3 ambientes,A estrer,15
PARQUE CHAS,2017,2,,3 ambientes,A estrer,15
PARQUE CHAS,2017,3,2879,3 ambientes,A estrer,15
PARQUE CHAS,2017,4,,3 ambientes,A estrer,15
PARQUE CHAS,2018,1,,3 ambientes,A estrer,15
PARQUE CHAS,2018,2,,3 ambientes,A estrer,15
PARQUE CHAS,2018,3,,3 ambientes,A estrer,15
PARQUE CHAS,2018,4,,3 ambientes,A estrer,15
PARQUE CHAS,2019,1,,3 ambientes,A estrer,15
PARQUE CHAS,2019,2,,3 ambientes,A estrer,15
PARQUE PATRICIOS,2010,1,1541,3 ambientes,A estrer,4
PARQUE PATRICIOS,2010,2,1693,3 ambientes,A estrer,4
PARQUE PATRICIOS,2010,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2010,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2011,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2011,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2011,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2011,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2012,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2012,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2012,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2012,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2013,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2013,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2013,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2013,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2014,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2014,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2014,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2014,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2015,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2015,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2015,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2015,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2016,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2016,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2016,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2016,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2017,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2017,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2017,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2017,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2018,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2018,2,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2018,3,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2018,4,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2019,1,,3 ambientes,A estrer,4
PARQUE PATRICIOS,2019,2,,3 ambientes,A estrer,4
PUERTO MADERO,2010,1,,3 ambientes,A estrer,1
PUERTO MADERO,2010,2,,3 ambientes,A estrer,1
PUERTO MADERO,2010,3,,3 ambientes,A estrer,1
PUERTO MADERO,2010,4,,3 ambientes,A estrer,1
PUERTO MADERO,2011,1,,3 ambientes,A estrer,1
PUERTO MADERO,2011,2,,3 ambientes,A estrer,1
PUERTO MADERO,2011,3,,3 ambientes,A estrer,1
PUERTO MADERO,2011,4,,3 ambientes,A estrer,1
PUERTO MADERO,2012,1,,3 ambientes,A estrer,1
PUERTO MADERO,2012,2,,3 ambientes,A estrer,1
PUERTO MADERO,2012,3,,3 ambientes,A estrer,1
PUERTO MADERO,2012,4,,3 ambientes,A estrer,1
PUERTO MADERO,2013,1,,3 ambientes,A estrer,1
PUERTO MADERO,2013,2,,3 ambientes,A estrer,1
PUERTO MADERO,2013,3,,3 ambientes,A estrer,1
PUERTO MADERO,2013,4,,3 ambientes,A estrer,1
PUERTO MADERO,2014,1,,3 ambientes,A estrer,1
PUERTO MADERO,2014,2,,3 ambientes,A estrer,1
PUERTO MADERO,2014,3,,3 ambientes,A estrer,1
PUERTO MADERO,2014,4,,3 ambientes,A estrer,1
PUERTO MADERO,2015,1,,3 ambientes,A estrer,1
PUERTO MADERO,2015,2,,3 ambientes,A estrer,1
PUERTO MADERO,2015,3,,3 ambientes,A estrer,1
PUERTO MADERO,2015,4,,3 ambientes,A estrer,1
PUERTO MADERO,2016,1,,3 ambientes,A estrer,1
PUERTO MADERO,2016,2,,3 ambientes,A estrer,1
PUERTO MADERO,2016,3,,3 ambientes,A estrer,1
PUERTO MADERO,2016,4,,3 ambientes,A estrer,1
PUERTO MADERO,2017,1,,3 ambientes,A estrer,1
PUERTO MADERO,2017,2,,3 ambientes,A estrer,1
PUERTO MADERO,2017,3,,3 ambientes,A estrer,1
PUERTO MADERO,2017,4,,3 ambientes,A estrer,1
PUERTO MADERO,2018,1,,3 ambientes,A estrer,1
PUERTO MADERO,2018,2,,3 ambientes,A estrer,1
PUERTO MADERO,2018,3,,3 ambientes,A estrer,1
PUERTO MADERO,2018,4,,3 ambientes,A estrer,1
PUERTO MADERO,2019,1,,3 ambientes,A estrer,1
PUERTO MADERO,2019,2,,3 ambientes,A estrer,1
RECOLETA,2010,1,2489,3 ambientes,A estrer,2
RECOLETA,2010,2,2347,3 ambientes,A estrer,2
RECOLETA,2010,3,2457,3 ambientes,A estrer,2
RECOLETA,2010,4,2393,3 ambientes,A estrer,2
RECOLETA,2011,1,2439,3 ambientes,A estrer,2
RECOLETA,2011,2,2614,3 ambientes,A estrer,2
RECOLETA,2011,3,2783,3 ambientes,A estrer,2
RECOLETA,2011,4,,3 ambientes,A estrer,2
RECOLETA,2012,1,,3 ambientes,A estrer,2
RECOLETA,2012,2,,3 ambientes,A estrer,2
RECOLETA,2012,3,,3 ambientes,A estrer,2
RECOLETA,2012,4,,3 ambientes,A estrer,2
RECOLETA,2013,1,,3 ambientes,A estrer,2
RECOLETA,2013,2,,3 ambientes,A estrer,2
RECOLETA,2013,3,,3 ambientes,A estrer,2
RECOLETA,2013,4,,3 ambientes,A estrer,2
RECOLETA,2014,1,,3 ambientes,A estrer,2
RECOLETA,2014,2,,3 ambientes,A estrer,2
RECOLETA,2014,3,,3 ambientes,A estrer,2
RECOLETA,2014,4,,3 ambientes,A estrer,2
RECOLETA,2015,1,3184,3 ambientes,A estrer,2
RECOLETA,2015,2,3136,3 ambientes,A estrer,2
RECOLETA,2015,3,3267,3 ambientes,A estrer,2
RECOLETA,2015,4,3327,3 ambientes,A estrer,2
RECOLETA,2016,1,3404,3 ambientes,A estrer,2
RECOLETA,2016,2,3498,3 ambientes,A estrer,2
RECOLETA,2016,3,3462,3 ambientes,A estrer,2
RECOLETA,2016,4,3684,3 ambientes,A estrer,2
RECOLETA,2017,1,3753,3 ambientes,A estrer,2
RECOLETA,2017,2,3850,3 ambientes,A estrer,2
RECOLETA,2017,3,4098,3 ambientes,A estrer,2
RECOLETA,2017,4,4460,3 ambientes,A estrer,2
RECOLETA,2018,1,4340,3 ambientes,A estrer,2
RECOLETA,2018,2,4247,3 ambientes,A estrer,2
RECOLETA,2018,3,4166,3 ambientes,A estrer,2
RECOLETA,2018,4,4279,3 ambientes,A estrer,2
RECOLETA,2019,1,4165,3 ambientes,A estrer,2
RECOLETA,2019,2,4193,3 ambientes,A estrer,2
RETIRO,2010,1,,3 ambientes,A estrer,1
RETIRO,2010,2,,3 ambientes,A estrer,1
RETIRO,2010,3,,3 ambientes,A estrer,1
RETIRO,2010,4,,3 ambientes,A estrer,1
RETIRO,2011,1,,3 ambientes,A estrer,1
RETIRO,2011,2,,3 ambientes,A estrer,1
RETIRO,2011,3,,3 ambientes,A estrer,1
RETIRO,2011,4,,3 ambientes,A estrer,1
RETIRO,2012,1,,3 ambientes,A estrer,1
RETIRO,2012,2,,3 ambientes,A estrer,1
RETIRO,2012,3,,3 ambientes,A estrer,1
RETIRO,2012,4,,3 ambientes,A estrer,1
RETIRO,2013,1,,3 ambientes,A estrer,1
RETIRO,2013,2,,3 ambientes,A estrer,1
RETIRO,2013,3,,3 ambientes,A estrer,1
RETIRO,2013,4,,3 ambientes,A estrer,1
RETIRO,2014,1,,3 ambientes,A estrer,1
RETIRO,2014,2,,3 ambientes,A estrer,1
RETIRO,2014,3,,3 ambientes,A estrer,1
RETIRO,2014,4,,3 ambientes,A estrer,1
RETIRO,2015,1,,3 ambientes,A estrer,1
RETIRO,2015,2,,3 ambientes,A estrer,1
RETIRO,2015,3,,3 ambientes,A estrer,1
RETIRO,2015,4,,3 ambientes,A estrer,1
RETIRO,2016,1,,3 ambientes,A estrer,1
RETIRO,2016,2,,3 ambientes,A estrer,1
RETIRO,2016,3,,3 ambientes,A estrer,1
RETIRO,2016,4,,3 ambientes,A estrer,1
RETIRO,2017,1,,3 ambientes,A estrer,1
RETIRO,2017,2,,3 ambientes,A estrer,1
RETIRO,2017,3,,3 ambientes,A estrer,1
RETIRO,2017,4,,3 ambientes,A estrer,1
RETIRO,2018,1,,3 ambientes,A estrer,1
RETIRO,2018,2,,3 ambientes,A estrer,1
RETIRO,2018,3,,3 ambientes,A estrer,1
RETIRO,2018,4,,3 ambientes,A estrer,1
RETIRO,2019,1,,3 ambientes,A estrer,1
RETIRO,2019,2,,3 ambientes,A estrer,1
SAAVEDRA,2010,1,,3 ambientes,A estrer,12
SAAVEDRA,2010,2,1715,3 ambientes,A estrer,12
SAAVEDRA,2010,3,1802,3 ambientes,A estrer,12
SAAVEDRA,2010,4,1903,3 ambientes,A estrer,12
SAAVEDRA,2011,1,1985,3 ambientes,A estrer,12
SAAVEDRA,2011,2,1969,3 ambientes,A estrer,12
SAAVEDRA,2011,3,2240,3 ambientes,A estrer,12
SAAVEDRA,2011,4,2163,3 ambientes,A estrer,12
SAAVEDRA,2012,1,,3 ambientes,A estrer,12
SAAVEDRA,2012,2,2117,3 ambientes,A estrer,12
SAAVEDRA,2012,3,,3 ambientes,A estrer,12
SAAVEDRA,2012,4,,3 ambientes,A estrer,12
SAAVEDRA,2013,1,,3 ambientes,A estrer,12
SAAVEDRA,2013,2,2314,3 ambientes,A estrer,12
SAAVEDRA,2013,3,2293,3 ambientes,A estrer,12
SAAVEDRA,2013,4,2275,3 ambientes,A estrer,12
SAAVEDRA,2014,1,2400,3 ambientes,A estrer,12
SAAVEDRA,2014,2,2219,3 ambientes,A estrer,12
SAAVEDRA,2014,3,2194,3 ambientes,A estrer,12
SAAVEDRA,2014,4,2279,3 ambientes,A estrer,12
SAAVEDRA,2015,1,2248,3 ambientes,A estrer,12
SAAVEDRA,2015,2,2254,3 ambientes,A estrer,12
SAAVEDRA,2015,3,2149,3 ambientes,A estrer,12
SAAVEDRA,2015,4,2242,3 ambientes,A estrer,12
SAAVEDRA,2016,1,2425,3 ambientes,A estrer,12
SAAVEDRA,2016,2,2490,3 ambientes,A estrer,12
SAAVEDRA,2016,3,2552,3 ambientes,A estrer,12
SAAVEDRA,2016,4,2498,3 ambientes,A estrer,12
SAAVEDRA,2017,1,2541,3 ambientes,A estrer,12
SAAVEDRA,2017,2,2643,3 ambientes,A estrer,12
SAAVEDRA,2017,3,2731,3 ambientes,A estrer,12
SAAVEDRA,2017,4,2987,3 ambientes,A estrer,12
SAAVEDRA,2018,1,3079,3 ambientes,A estrer,12
SAAVEDRA,2018,2,3090,3 ambientes,A estrer,12
SAAVEDRA,2018,3,,3 ambientes,A estrer,12
SAAVEDRA,2018,4,3230,3 ambientes,A estrer,12
SAAVEDRA,2019,1,3209,3 ambientes,A estrer,12
SAAVEDRA,2019,2,3165,3 ambientes,A estrer,12
SAN CRISTOBAL,2010,1,1568,3 ambientes,A estrer,3
SAN CRISTOBAL,2010,2,1629,3 ambientes,A estrer,3
SAN CRISTOBAL,2010,3,,3 ambientes,A estrer,3
SAN CRISTOBAL,2010,4,,3 ambientes,A estrer,3
SAN CRISTOBAL,2011,1,,3 ambientes,A estrer,3
SAN CRISTOBAL,2011,2,,3 ambientes,A estrer,3
SAN CRISTOBAL,2011,3,,3 ambientes,A estrer,3
SAN CRISTOBAL,2011,4,,3 ambientes,A estrer,3
SAN CRISTOBAL,2012,1,,3 ambientes,A estrer,3
SAN CRISTOBAL,2012,2,,3 ambientes,A estrer,3
SAN CRISTOBAL,2012,3,,3 ambientes,A estrer,3
SAN CRISTOBAL,2012,4,,3 ambientes,A estrer,3
SAN CRISTOBAL,2013,1,,3 ambientes,A estrer,3
SAN CRISTOBAL,2013,2,,3 ambientes,A estrer,3
SAN CRISTOBAL,2013,3,,3 ambientes,A estrer,3
SAN CRISTOBAL,2013,4,,3 ambientes,A estrer,3
SAN CRISTOBAL,2014,1,,3 ambientes,A estrer,3
SAN CRISTOBAL,2014,2,,3 ambientes,A estrer,3
SAN CRISTOBAL,2014,3,,3 ambientes,A estrer,3
SAN CRISTOBAL,2014,4,,3 ambientes,A estrer,3
SAN CRISTOBAL,2015,1,1883,3 ambientes,A estrer,3
SAN CRISTOBAL,2015,2,1908,3 ambientes,A estrer,3
SAN CRISTOBAL,2015,3,1972,3 ambientes,A estrer,3
SAN CRISTOBAL,2015,4,2101,3 ambientes,A estrer,3
SAN CRISTOBAL,2016,1,2276,3 ambientes,A estrer,3
SAN CRISTOBAL,2016,2,2114,3 ambientes,A estrer,3
SAN CRISTOBAL,2016,3,2234,3 ambientes,A estrer,3
SAN CRISTOBAL,2016,4,2215,3 ambientes,A estrer,3
SAN CRISTOBAL,2017,1,2290,3 ambientes,A estrer,3
SAN CRISTOBAL,2017,2,2289,3 ambientes,A estrer,3
SAN CRISTOBAL,2017,3,2374,3 ambientes,A estrer,3
SAN CRISTOBAL,2017,4,2487,3 ambientes,A estrer,3
SAN CRISTOBAL,2018,1,2466,3 ambientes,A estrer,3
SAN CRISTOBAL,2018,2,2541,3 ambientes,A estrer,3
SAN CRISTOBAL,2018,3,2526,3 ambientes,A estrer,3
SAN CRISTOBAL,2018,4,2501,3 ambientes,A estrer,3
SAN CRISTOBAL,2019,1,2482,3 ambientes,A estrer,3
SAN CRISTOBAL,2019,2,2466,3 ambientes,A estrer,3
SAN NICOLAS,2010,1,,3 ambientes,A estrer,1
SAN NICOLAS,2010,2,,3 ambientes,A estrer,1
SAN NICOLAS,2010,3,,3 ambientes,A estrer,1
SAN NICOLAS,2010,4,,3 ambientes,A estrer,1
SAN NICOLAS,2011,1,,3 ambientes,A estrer,1
SAN NICOLAS,2011,2,,3 ambientes,A estrer,1
SAN NICOLAS,2011,3,,3 ambientes,A estrer,1
SAN NICOLAS,2011,4,,3 ambientes,A estrer,1
SAN NICOLAS,2012,1,,3 ambientes,A estrer,1
SAN NICOLAS,2012,2,,3 ambientes,A estrer,1
SAN NICOLAS,2012,3,,3 ambientes,A estrer,1
SAN NICOLAS,2012,4,,3 ambientes,A estrer,1
SAN NICOLAS,2013,1,,3 ambientes,A estrer,1
SAN NICOLAS,2013,2,,3 ambientes,A estrer,1
SAN NICOLAS,2013,3,,3 ambientes,A estrer,1
SAN NICOLAS,2013,4,,3 ambientes,A estrer,1
SAN NICOLAS,2014,1,,3 ambientes,A estrer,1
SAN NICOLAS,2014,2,,3 ambientes,A estrer,1
SAN NICOLAS,2014,3,,3 ambientes,A estrer,1
SAN NICOLAS,2014,4,,3 ambientes,A estrer,1
SAN NICOLAS,2015,1,,3 ambientes,A estrer,1
SAN NICOLAS,2015,2,,3 ambientes,A estrer,1
SAN NICOLAS,2015,3,,3 ambientes,A estrer,1
SAN NICOLAS,2015,4,,3 ambientes,A estrer,1
SAN NICOLAS,2016,1,,3 ambientes,A estrer,1
SAN NICOLAS,2016,2,,3 ambientes,A estrer,1
SAN NICOLAS,2016,3,,3 ambientes,A estrer,1
SAN NICOLAS,2016,4,,3 ambientes,A estrer,1
SAN NICOLAS,2017,1,,3 ambientes,A estrer,1
SAN NICOLAS,2017,2,,3 ambientes,A estrer,1
SAN NICOLAS,2017,3,,3 ambientes,A estrer,1
SAN NICOLAS,2017,4,,3 ambientes,A estrer,1
SAN NICOLAS,2018,1,,3 ambientes,A estrer,1
SAN NICOLAS,2018,2,,3 ambientes,A estrer,1
SAN NICOLAS,2018,3,,3 ambientes,A estrer,1
SAN NICOLAS,2018,4,,3 ambientes,A estrer,1
SAN NICOLAS,2019,1,2830,3 ambientes,A estrer,1
SAN NICOLAS,2019,2,,3 ambientes,A estrer,1
SAN TELMO,2010,1,,3 ambientes,A estrer,1
SAN TELMO,2010,2,,3 ambientes,A estrer,1
SAN TELMO,2010,3,,3 ambientes,A estrer,1
SAN TELMO,2010,4,,3 ambientes,A estrer,1
SAN TELMO,2011,1,,3 ambientes,A estrer,1
SAN TELMO,2011,2,,3 ambientes,A estrer,1
SAN TELMO,2011,3,,3 ambientes,A estrer,1
SAN TELMO,2011,4,,3 ambientes,A estrer,1
SAN TELMO,2012,1,,3 ambientes,A estrer,1
SAN TELMO,2012,2,,3 ambientes,A estrer,1
SAN TELMO,2012,3,,3 ambientes,A estrer,1
SAN TELMO,2012,4,,3 ambientes,A estrer,1
SAN TELMO,2013,1,,3 ambientes,A estrer,1
SAN TELMO,2013,2,,3 ambientes,A estrer,1
SAN TELMO,2013,3,,3 ambientes,A estrer,1
SAN TELMO,2013,4,,3 ambientes,A estrer,1
SAN TELMO,2014,1,,3 ambientes,A estrer,1
SAN TELMO,2014,2,,3 ambientes,A estrer,1
SAN TELMO,2014,3,,3 ambientes,A estrer,1
SAN TELMO,2014,4,,3 ambientes,A estrer,1
SAN TELMO,2015,1,,3 ambientes,A estrer,1
SAN TELMO,2015,2,,3 ambientes,A estrer,1
SAN TELMO,2015,3,,3 ambientes,A estrer,1
SAN TELMO,2015,4,,3 ambientes,A estrer,1
SAN TELMO,2016,1,,3 ambientes,A estrer,1
SAN TELMO,2016,2,,3 ambientes,A estrer,1
SAN TELMO,2016,3,,3 ambientes,A estrer,1
SAN TELMO,2016,4,2563,3 ambientes,A estrer,1
SAN TELMO,2017,1,2715,3 ambientes,A estrer,1
SAN TELMO,2017,2,2611,3 ambientes,A estrer,1
SAN TELMO,2017,3,,3 ambientes,A estrer,1
SAN TELMO,2017,4,,3 ambientes,A estrer,1
SAN TELMO,2018,1,,3 ambientes,A estrer,1
SAN TELMO,2018,2,2935,3 ambientes,A estrer,1
SAN TELMO,2018,3,3061,3 ambientes,A estrer,1
SAN TELMO,2018,4,,3 ambientes,A estrer,1
SAN TELMO,2019,1,,3 ambientes,A estrer,1
SAN TELMO,2019,2,,3 ambientes,A estrer,1
VELEZ SARSFIELD,2010,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2010,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2010,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2010,4,1525,3 ambientes,A estrer,10
VELEZ SARSFIELD,2011,1,1759,3 ambientes,A estrer,10
VELEZ SARSFIELD,2011,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2011,3,1751,3 ambientes,A estrer,10
VELEZ SARSFIELD,2011,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2012,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2012,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2012,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2012,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2013,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2013,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2013,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2013,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2014,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2014,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2014,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2014,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2015,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2015,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2015,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2015,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2016,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2016,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2016,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2016,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2017,1,2041,3 ambientes,A estrer,10
VELEZ SARSFIELD,2017,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2017,3,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2017,4,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2018,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2018,2,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2018,3,2570,3 ambientes,A estrer,10
VELEZ SARSFIELD,2018,4,2629,3 ambientes,A estrer,10
VELEZ SARSFIELD,2019,1,,3 ambientes,A estrer,10
VELEZ SARSFIELD,2019,2,,3 ambientes,A estrer,10
VERSALLES,2010,1,,3 ambientes,A estrer,10
VERSALLES,2010,2,,3 ambientes,A estrer,10
VERSALLES,2010,3,,3 ambientes,A estrer,10
VERSALLES,2010,4,,3 ambientes,A estrer,10
