barrio,anio,mes,precio_prom,ambientes,comuna
SAAVEDRA,2017,Dic,10504,2 ambientes,12
SAAVEDRA,2018,Ene,10489,2 ambientes,12
SAAVEDRA,2018,Feb,NA,2 ambientes,12
SAAVEDRA,2018,Mar,NA,2 ambientes,12
SAAVEDRA,2018,Abr,NA,2 ambientes,12
SAAVEDRA,2018,May,11825,2 ambientes,12
SAAVEDRA,2018,Jun,NA,2 ambientes,12
SAAVEDRA,2018,Jul,12567,2 ambientes,12
SAAVEDRA,2018,Ago,12236,2 ambientes,12
SAAVEDRA,2018,Sep,13063,2 ambientes,12
SAAVEDRA,2018,Oct,12906,2 ambientes,12
SAAVEDRA,2018,Nov,NA,2 ambientes,12
SAAVEDRA,2018,Dic,NA,2 ambientes,12
SAAVEDRA,2019,Ene,NA,2 ambientes,12
SAAVEDRA,2019,Feb,NA,2 ambientes,12
SAAVEDRA,2019,Mar,NA,2 ambientes,12
SAAVEDRA,2019,Abr,NA,2 ambientes,12
SAAVEDRA,2019,May,NA,2 ambientes,12
SAAVEDRA,2019,Jun,NA,2 ambientes,12
SAAVEDRA,2019,Jul,NA,2 ambientes,12
SAAVEDRA,2019,Ago,NA,2 ambientes,12
SAN CRISTOBAL,2013,Jul,NA,2 ambientes,3
SAN CRISTOBAL,2013,Ago,NA,2 ambientes,3
SAN CRISTOBAL,2013,Sep,NA,2 ambientes,3
SAN CRISTOBAL,2013,Oct,NA,2 ambientes,3
SAN CRISTOBAL,2013,Nov,NA,2 ambientes,3
SAN CRISTOBAL,2013,Dic,NA,2 ambientes,3
SAN CRISTOBAL,2014,Ene,NA,2 ambientes,3
SAN CRISTOBAL,2014,Feb,NA,2 ambientes,3
SAN CRISTOBAL,2014,Mar,NA,2 ambientes,3
SAN CRISTOBAL,2014,Abr,NA,2 ambientes,3
SAN CRISTOBAL,2014,May,NA,2 ambientes,3
SAN CRISTOBAL,2014,Jun,NA,2 ambientes,3
SAN CRISTOBAL,2014,Jul,NA,2 ambientes,3
SAN CRISTOBAL,2014,Ago,NA,2 ambientes,3
SAN CRISTOBAL,2014,Sep,NA,2 ambientes,3
SAN CRISTOBAL,2014,Oct,NA,2 ambientes,3
SAN CRISTOBAL,2014,Nov,NA,2 ambientes,3
SAN CRISTOBAL,2014,Dic,NA,2 ambientes,3
SAN CRISTOBAL,2015,Ene,NA,2 ambientes,3
SAN CRISTOBAL,2015,Feb,NA,2 ambientes,3
SAN CRISTOBAL,2015,Mar,NA,2 ambientes,3
SAN CRISTOBAL,2015,Abr,NA,2 ambientes,3
SAN CRISTOBAL,2015,May,NA,2 ambientes,3
SAN CRISTOBAL,2015,Jun,NA,2 ambientes,3
SAN CRISTOBAL,2015,Jul,NA,2 ambientes,3
SAN CRISTOBAL,2015,Ago,NA,2 ambientes,3
SAN CRISTOBAL,2015,Sep,NA,2 ambientes,3
SAN CRISTOBAL,2015,Oct,NA,2 ambientes,3
SAN CRISTOBAL,2015,Nov,NA,2 ambientes,3
SAN CRISTOBAL,2015,Dic,NA,2 ambientes,3
SAN CRISTOBAL,2016,Ene,NA,2 ambientes,3
SAN CRISTOBAL,2016,Feb,NA,2 ambientes,3
SAN CRISTOBAL,2016,Mar,NA,2 ambientes,3
SAN CRISTOBAL,2016,Abr,NA,2 ambientes,3
SAN CRISTOBAL,2016,May,NA,2 ambientes,3
SAN CRISTOBAL,2016,Jun,NA,2 ambientes,3
SAN CRISTOBAL,2016,Jul,NA,2 ambientes,3
SAN CRISTOBAL,2016,Ago,NA,2 ambientes,3
SAN CRISTOBAL,2016,Sep,NA,2 ambientes,3
SAN CRISTOBAL,2016,Oct,NA,2 ambientes,3
SAN CRISTOBAL,2016,Nov,NA,2 ambientes,3
SAN CRISTOBAL,2016,Dic,NA,2 ambientes,3
SAN CRISTOBAL,2017,Ene,NA,2 ambientes,3
SAN CRISTOBAL,2017,Feb,NA,2 ambientes,3
SAN CRISTOBAL,2017,Mar,NA,2 ambientes,3
SAN CRISTOBAL,2017,Abr,NA,2 ambientes,3
SAN CRISTOBAL,2017,May,NA,2 ambientes,3
SAN CRISTOBAL,2017,Jun,NA,2 ambientes,3
SAN CRISTOBAL,2017,Jul,NA,2 ambientes,3
SAN CRISTOBAL,2017,Ago,NA,2 ambientes,3
SAN CRISTOBAL,2017,Sep,NA,2 ambientes,3
SAN CRISTOBAL,2017,Oct,8239,2 ambientes,3
SAN CRISTOBAL,2017,Nov,NA,2 ambientes,3
SAN CRISTOBAL,2017,Dic,NA,2 ambientes,3
SAN CRISTOBAL,2018,Ene,NA,2 ambientes,3
SAN CRISTOBAL,2018,Feb,NA,2 ambientes,3
SAN CRISTOBAL,2018,Mar,NA,2 ambientes,3
SAN CRISTOBAL,2018,Abr,NA,2 ambientes,3
SAN CRISTOBAL,2018,May,NA,2 ambientes,3
SAN CRISTOBAL,2018,Jun,NA,2 ambientes,3
SAN CRISTOBAL,2018,Jul,10196,2 ambientes,3
SAN CRISTOBAL,2018,Ago,NA,2 ambientes,3
SAN CRISTOBAL,2018,Sep,10845,2 ambientes,3
SAN CRISTOBAL,2018,Oct,11057,2 ambientes,3
SAN CRISTOBAL,2018,Nov,NA,2 ambientes,3
SAN CRISTOBAL,2018,Dic,NA,2 ambientes,3
SAN CRISTOBAL,2019,Ene,NA,2 ambientes,3
SAN CRISTOBAL,2019,Feb,NA,2 ambientes,3
SAN CRISTOBAL,2019,Mar,12087,2 ambientes,3
SAN CRISTOBAL,2019,Abr,NA,2 ambientes,3
SAN CRISTOBAL,2019,May,NA,2 ambientes,3
SAN CRISTOBAL,2019,Jun,NA,2 ambientes,3
SAN CRISTOBAL,2019,Jul,NA,2 ambientes,3
SAN CRISTOBAL,2019,Ago,NA,2 ambientes,3
SAN NICOLAS,2013,Jul,2758,2 ambientes,1
SAN NICOLAS,2013,Ago,2678,2 ambientes,1
SAN NICOLAS,2013,Sep,NA,2 ambientes,1
SAN NICOLAS,2013,Oct,2820,2 ambientes,1
SAN NICOLAS,2013,Nov,2786,2 ambientes,1
SAN NICOLAS,2013,Dic,2952,2 ambientes,1
SAN NICOLAS,2014,Ene,NA,2 ambientes,1
SAN NICOLAS,2014,Feb,NA,2 ambientes,1
SAN NICOLAS,2014,Mar,NA,2 ambientes,1
SAN NICOLAS,2014,Abr,NA,2 ambientes,1
SAN NICOLAS,2014,May,3183,2 ambientes,1
SAN NICOLAS,2014,Jun,3380,2 ambientes,1
SAN NICOLAS,2014,Jul,3294,2 ambientes,1
SAN NICOLAS,2014,Ago,3485,2 ambientes,1
SAN NICOLAS,2014,Sep,NA,2 ambientes,1
SAN NICOLAS,2014,Oct,NA,2 ambientes,1
SAN NICOLAS,2014,Nov,NA,2 ambientes,1
SAN NICOLAS,2014,Dic,NA,2 ambientes,1
SAN NICOLAS,2015,Ene,NA,2 ambientes,1
SAN NICOLAS,2015,Feb,NA,2 ambientes,1
SAN NICOLAS,2015,Mar,NA,2 ambientes,1
SAN NICOLAS,2015,Abr,NA,2 ambientes,1
SAN NICOLAS,2015,May,4143,2 ambientes,1
SAN NICOLAS,2015,Jun,4514,2 ambientes,1
SAN NICOLAS,2015,Jul,4427,2 ambientes,1
SAN NICOLAS,2015,Ago,4256,2 ambientes,1
SAN NICOLAS,2015,Sep,NA,2 ambientes,1
SAN NICOLAS,2015,Oct,NA,2 ambientes,1
SAN NICOLAS,2015,Nov,NA,2 ambientes,1
SAN NICOLAS,2015,Dic,NA,2 ambientes,1
SAN NICOLAS,2016,Ene,5186,2 ambientes,1
SAN NICOLAS,2016,Feb,NA,2 ambientes,1
SAN NICOLAS,2016,Mar,NA,2 ambientes,1
SAN NICOLAS,2016,Abr,NA,2 ambientes,1
SAN NICOLAS,2016,May,NA,2 ambientes,1
SAN NICOLAS,2016,Jun,NA,2 ambientes,1
SAN NICOLAS,2016,Jul,6322,2 ambientes,1
SAN NICOLAS,2016,Ago,NA,2 ambientes,1
SAN NICOLAS,2016,Sep,NA,2 ambientes,1
SAN NICOLAS,2016,Oct,6214,2 ambientes,1
SAN NICOLAS,2016,Nov,6168,2 ambientes,1
SAN NICOLAS,2016,Dic,6478,2 ambientes,1
SAN NICOLAS,2017,Ene,6549,2 ambientes,1
SAN NICOLAS,2017,Feb,6432,2 ambientes,1
SAN NICOLAS,2017,Mar,7657,2 ambientes,1
SAN NICOLAS,2017,Abr,7250,2 ambientes,1
SAN NICOLAS,2017,May,NA,2 ambientes,1
SAN NICOLAS,2017,Jun,NA,2 ambientes,1
SAN NICOLAS,2017,Jul,NA,2 ambientes,1
SAN NICOLAS,2017,Ago,7519,2 ambientes,1
SAN NICOLAS,2017,Sep,7764,2 ambientes,1
SAN NICOLAS,2017,Oct,8227,2 ambientes,1
SAN NICOLAS,2017,Nov,7866,2 ambientes,1
SAN NICOLAS,2017,Dic,NA,2 ambientes,1
SAN NICOLAS,2018,Ene,8624,2 ambientes,1
SAN NICOLAS,2018,Feb,NA,2 ambientes,1
SAN NICOLAS,2018,Mar,8502,2 ambientes,1
SAN NICOLAS,2018,Abr,9036,2 ambientes,1
SAN NICOLAS,2018,May,10257,2 ambientes,1
SAN NICOLAS,2018,Jun,10544,2 ambientes,1
SAN NICOLAS,2018,Jul,NA,2 ambientes,1
SAN NICOLAS,2018,Ago,10704,2 ambientes,1
SAN NICOLAS,2018,Sep,NA,2 ambientes,1
SAN NICOLAS,2018,Oct,11924,2 ambientes,1
SAN NICOLAS,2018,Nov,12197,2 ambientes,1
SAN NICOLAS,2018,Dic,NA,2 ambientes,1
SAN NICOLAS,2019,Ene,NA,2 ambientes,1
SAN NICOLAS,2019,Feb,NA,2 ambientes,1
SAN NICOLAS,2019,Mar,NA,2 ambientes,1
SAN NICOLAS,2019,Abr,NA,2 ambientes,1
SAN NICOLAS,2019,May,12193,2 ambientes,1
SAN NICOLAS,2019,Jun,13167,2 ambientes,1
SAN NICOLAS,2019,Jul,13573,2 ambientes,1
SAN NICOLAS,2019,Ago,14289,2 ambientes,1
SAN TELMO,2013,Jul,NA,2 ambientes,1
SAN TELMO,2013,Ago,NA,2 ambientes,1
SAN TELMO,2013,Sep,NA,2 ambientes,1
SAN TELMO,2013,Oct,NA,2 ambientes,1
SAN TELMO,2013,Nov,NA,2 ambientes,1
SAN TELMO,2013,Dic,NA,2 ambientes,1
SAN TELMO,2014,Ene,NA,2 ambientes,1
SAN TELMO,2014,Feb,NA,2 ambientes,1
SAN TELMO,2014,Mar,NA,2 ambientes,1
SAN TELMO,2014,Abr,NA,2 ambientes,1
SAN TELMO,2014,May,NA,2 ambientes,1
SAN TELMO,2014,Jun,NA,2 ambientes,1
SAN TELMO,2014,Jul,NA,2 ambientes,1
SAN TELMO,2014,Ago,NA,2 ambientes,1
SAN TELMO,2014,Sep,NA,2 ambientes,1
SAN TELMO,2014,Oct,NA,2 ambientes,1
SAN TELMO,2014,Nov,NA,2 ambientes,1
SAN TELMO,2014,Dic,NA,2 ambientes,1
SAN TELMO,2015,Ene,NA,2 ambientes,1
SAN TELMO,2015,Feb,NA,2 ambientes,1
SAN TELMO,2015,Mar,NA,2 ambientes,1
SAN TELMO,2015,Abr,NA,2 ambientes,1
SAN TELMO,2015,May,NA,2 ambientes,1
SAN TELMO,2015,Jun,NA,2 ambientes,1
SAN TELMO,2015,Jul,NA,2 ambientes,1
SAN TELMO,2015,Ago,NA,2 ambientes,1
SAN TELMO,2015,Sep,NA,2 ambientes,1
SAN TELMO,2015,Oct,NA,2 ambientes,1
SAN TELMO,2015,Nov,NA,2 ambientes,1
SAN TELMO,2015,Dic,NA,2 ambientes,1
SAN TELMO,2016,Ene,NA,2 ambientes,1
SAN TELMO,2016,Feb,NA,2 ambientes,1
SAN TELMO,2016,Mar,NA,2 ambientes,1
SAN TELMO,2016,Abr,NA,2 ambientes,1
SAN TELMO,2016,May,NA,2 ambientes,1
SAN TELMO,2016,Jun,NA,2 ambientes,1
SAN TELMO,2016,Jul,NA,2 ambientes,1
SAN TELMO,2016,Ago,NA,2 ambientes,1
SAN TELMO,2016,Sep,NA,2 ambientes,1
SAN TELMO,2016,Oct,NA,2 ambientes,1
SAN TELMO,2016,Nov,NA,2 ambientes,1
SAN TELMO,2016,Dic,NA,2 ambientes,1
SAN TELMO,2017,Ene,NA,2 ambientes,1
SAN TELMO,2017,Feb,NA,2 ambientes,1
SAN TELMO,2017,Mar,NA,2 ambientes,1
SAN TELMO,2017,Abr,NA,2 ambientes,1
SAN TELMO,2017,May,NA,2 ambientes,1
SAN TELMO,2017,Jun,NA,2 ambientes,1
SAN TELMO,2017,Jul,NA,2 ambientes,1
SAN TELMO,2017,Ago,NA,2 ambientes,1
SAN TELMO,2017,Sep,NA,2 ambientes,1
SAN TELMO,2017,Oct,NA,2 ambientes,1
SAN TELMO,2017,Nov,NA,2 ambientes,1
SAN TELMO,2017,Dic,NA,2 ambientes,1
SAN TELMO,2018,Ene,NA,2 ambientes,1
SAN TELMO,2018,Feb,NA,2 ambientes,1
SAN TELMO,2018,Mar,NA,2 ambientes,1
SAN TELMO,2018,Abr,NA,2 ambientes,1
SAN TELMO,2018,May,NA,2 ambientes,1
SAN TELMO,2018,Jun,NA,2 ambientes,1
SAN TELMO,2018,Jul,NA,2 ambientes,1
SAN TELMO,2018,Ago,NA,2 ambientes,1
SAN TELMO,2018,Sep,NA,2 ambientes,1
SAN TELMO,2018,Oct,NA,2 ambientes,1
SAN TELMO,2018,Nov,NA,2 ambientes,1
SAN TELMO,2018,Dic,NA,2 ambientes,1
SAN TELMO,2019,Ene,NA,2 ambientes,1
SAN TELMO,2019,Feb,NA,2 ambientes,1
SAN TELMO,2019,Mar,NA,2 ambientes,1
SAN TELMO,2019,Abr,NA,2 ambientes,1
SAN TELMO,2019,May,NA,2 ambientes,1
SAN TELMO,2019,Jun,NA,2 ambientes,1
SAN TELMO,2019,Jul,NA,2 ambientes,1
SAN TELMO,2019,Ago,NA,2 ambientes,1
VELEZ SARSFIELD,2013,Jul,NA,2 ambientes,10
VELEZ SARSFIELD,2013,Ago,NA,2 ambientes,10
VELEZ SARSFIELD,2013,Sep,NA,2 ambientes,10
VELEZ SARSFIELD,2013,Oct,2417,2 ambientes,10
VELEZ SARSFIELD,2013,Nov,NA,2 ambientes,10
VELEZ SARSFIELD,2013,Dic,2467,2 ambientes,10
VELEZ SARSFIELD,2014,Ene,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Feb,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Mar,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Abr,NA,2 ambientes,10
VELEZ SARSFIELD,2014,May,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Jun,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Jul,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Ago,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Sep,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Oct,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Nov,NA,2 ambientes,10
VELEZ SARSFIELD,2014,Dic,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Ene,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Feb,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Mar,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Abr,NA,2 ambientes,10
VELEZ SARSFIELD,2015,May,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Jun,3943,2 ambientes,10
VELEZ SARSFIELD,2015,Jul,3499,2 ambientes,10
VELEZ SARSFIELD,2015,Ago,4351,2 ambientes,10
VELEZ SARSFIELD,2015,Sep,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Oct,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Nov,NA,2 ambientes,10
VELEZ SARSFIELD,2015,Dic,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Ene,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Feb,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Mar,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Abr,NA,2 ambientes,10
VELEZ SARSFIELD,2016,May,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Jun,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Jul,4930,2 ambientes,10
VELEZ SARSFIELD,2016,Ago,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Sep,5864,2 ambientes,10
VELEZ SARSFIELD,2016,Oct,NA,2 ambientes,10
VELEZ SARSFIELD,2016,Nov,6041,2 ambientes,10
VELEZ SARSFIELD,2016,Dic,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Ene,6158,2 ambientes,10
VELEZ SARSFIELD,2017,Feb,6670,2 ambientes,10
VELEZ SARSFIELD,2017,Mar,6630,2 ambientes,10
VELEZ SARSFIELD,2017,Abr,5980,2 ambientes,10
VELEZ SARSFIELD,2017,May,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Jun,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Jul,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Ago,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Sep,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Oct,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Nov,NA,2 ambientes,10
VELEZ SARSFIELD,2017,Dic,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Ene,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Feb,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Mar,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Abr,NA,2 ambientes,10
VELEZ SARSFIELD,2018,May,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Jun,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Jul,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Ago,9727,2 ambientes,10
VELEZ SARSFIELD,2018,Sep,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Oct,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Nov,NA,2 ambientes,10
VELEZ SARSFIELD,2018,Dic,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Ene,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Feb,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Mar,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Abr,NA,2 ambientes,10
VELEZ SARSFIELD,2019,May,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Jun,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Jul,NA,2 ambientes,10
VELEZ SARSFIELD,2019,Ago,NA,2 ambientes,10
VERSALLES,2013,Jul,NA,2 ambientes,10
VERSALLES,2013,Ago,NA,2 ambientes,10
VERSALLES,2013,Sep,NA,2 ambientes,10
VERSALLES,2013,Oct,NA,2 ambientes,10
VERSALLES,2013,Nov,NA,2 ambientes,10
VERSALLES,2013,Dic,NA,2 ambientes,10
VERSALLES,2014,Ene,NA,2 ambientes,10
VERSALLES,2014,Feb,NA,2 ambientes,10
VERSALLES,2014,Mar,NA,2 ambientes,10
VERSALLES,2014,Abr,NA,2 ambientes,10
VERSALLES,2014,May,NA,2 ambientes,10
VERSALLES,2014,Jun,NA,2 ambientes,10
VERSALLES,2014,Jul,NA,2 ambientes,10
VERSALLES,2014,Ago,NA,2 ambientes,10
VERSALLES,2014,Sep,NA,2 ambientes,10
VERSALLES,2014,Oct,NA,2 ambientes,10
VERSALLES,2014,Nov,NA,2 ambientes,10
VERSALLES,2014,Dic,NA,2 ambientes,10
VERSALLES,2015,Ene,NA,2 ambientes,10
VERSALLES,2015,Feb,NA,2 ambientes,10
VERSALLES,2015,Mar,NA,2 ambientes,10
VERSALLES,2015,Abr,NA,2 ambientes,10
VERSALLES,2015,May,NA,2 ambientes,10
VERSALLES,2015,Jun,NA,2 ambientes,10
VERSALLES,2015,Jul,NA,2 ambientes,10
VERSALLES,2015,Ago,NA,2 ambientes,10
VERSALLES,2015,Sep,NA,2 ambientes,10
VERSALLES,2015,Oct,NA,2 ambientes,10
VERSALLES,2015,Nov,NA,2 ambientes,10
VERSALLES,2015,Dic,NA,2 ambientes,10
VERSALLES,2016,Ene,NA,2 ambientes,10
VERSALLES,2016,Feb,NA,2 ambientes,10
VERSALLES,2016,Mar,NA,2 ambientes,10
VERSALLES,2016,Abr,NA,2 ambientes,10
VERSALLES,2016,May,NA,2 ambientes,10
VERSALLES,2016,Jun,NA,2 ambientes,10
VERSALLES,2016,Jul,NA,2 ambientes,10
VERSALLES,2016,Ago,NA,2 ambientes,10
VERSALLES,2016,Sep,NA,2 ambientes,10
VERSALLES,2016,Oct,NA,2 ambientes,10
VERSALLES,2016,Nov,NA,2 ambientes,10
VERSALLES,2016,Dic,NA,2 ambientes,10
VERSALLES,2017,Ene,NA,2 ambientes,10
VERSALLES,2017,Feb,NA,2 ambientes,10
VERSALLES,2017,Mar,NA,2 ambientes,10
VERSALLES,2017,Abr,NA,2 ambientes,10
VERSALLES,2017,May,NA,2 ambientes,10
VERSALLES,2017,Jun,NA,2 ambientes,10
VERSALLES,2017,Jul,NA,2 ambientes,10
VERSALLES,2017,Ago,NA,2 ambientes,10
VERSALLES,2017,Sep,NA,2 ambientes,10
VERSALLES,2017,Oct,NA,2 ambientes,10
VERSALLES,2017,Nov,NA,2 ambientes,10
VERSALLES,2017,Dic,NA,2 ambientes,10
VERSALLES,2018,Ene,NA,2 ambientes,10
VERSALLES,2018,Feb,NA,2 ambientes,10
VERSALLES,2018,Mar,NA,2 ambientes,10
VERSALLES,2018,Abr,NA,2 ambientes,10
VERSALLES,2018,May,NA,2 ambientes,10
VERSALLES,2018,Jun,NA,2 ambientes,10
VERSALLES,2018,Jul,NA,2 ambientes,10
VERSALLES,2018,Ago,NA,2 ambientes,10
VERSALLES,2018,Sep,NA,2 ambientes,10
VERSALLES,2018,Oct,NA,2 ambientes,10
VERSALLES,2018,Nov,NA,2 ambientes,10
VERSALLES,2018,Dic,NA,2 ambientes,10
VERSALLES,2019,Ene,NA,2 ambientes,10
VERSALLES,2019,Feb,NA,2 ambientes,10
VERSALLES,2019,Mar,NA,2 ambientes,10
VERSALLES,2019,Abr,NA,2 ambientes,10
VERSALLES,2019,May,NA,2 ambientes,10
VERSALLES,2019,Jun,NA,2 ambientes,10
VERSALLES,2019,Jul,NA,2 ambientes,10
VERSALLES,2019,Ago,NA,2 ambientes,10
VILLA CRESPO,2013,Jul,2844,2 ambientes,15
VILLA CRESPO,2013,Ago,2833,2 ambientes,15
VILLA CRESPO,2013,Sep,2839,2 ambientes,15
VILLA CRESPO,2013,Oct,2877,2 ambientes,15
VILLA CRESPO,2013,Nov,2935,2 ambientes,15
VILLA CRESPO,2013,Dic,3055,2 ambientes,15
VILLA CRESPO,2014,Ene,3190,2 ambientes,15
VILLA CRESPO,2014,Feb,3208,2 ambientes,15
VILLA CRESPO,2014,Mar,3437,2 ambientes,15
VILLA CRESPO,2014,Abr,3607,2 ambientes,15
VILLA CRESPO,2014,May,3640,2 ambientes,15
VILLA CRESPO,2014,Jun,3443,2 ambientes,15
VILLA CRESPO,2014,Jul,3702,2 ambientes,15
VILLA CRESPO,2014,Ago,3785,2 ambientes,15
VILLA CRESPO,2014,Sep,3731,2 ambientes,15
VILLA CRESPO,2014,Oct,2844,2 ambientes,15
VILLA CRESPO,2014,Nov,3844,2 ambientes,15
VILLA CRESPO,2014,Dic,3951,2 ambientes,15
VILLA CRESPO,2015,Ene,3881,2 ambientes,15
VILLA CRESPO,2015,Feb,3962,2 ambientes,15
VILLA CRESPO,2015,Mar,4041,2 ambientes,15
VILLA CRESPO,2015,Abr,4128,2 ambientes,15
VILLA CRESPO,2015,May,4286,2 ambientes,15
VILLA CRESPO,2015,Jun,4550,2 ambientes,15
VILLA CRESPO,2015,Jul,4647,2 ambientes,15
VILLA CRESPO,2015,Ago,4759,2 ambientes,15
VILLA CRESPO,2015,Sep,NA,2 ambientes,15
VILLA CRESPO,2015,Oct,NA,2 ambientes,15
VILLA CRESPO,2015,Nov,5163,2 ambientes,15
VILLA CRESPO,2015,Dic,NA,2 ambientes,15
VILLA CRESPO,2016,Ene,5292,2 ambientes,15
VILLA CRESPO,2016,Feb,5982,2 ambientes,15
VILLA CRESPO,2016,Mar,6092,2 ambientes,15
VILLA CRESPO,2016,Abr,5853,2 ambientes,15
VILLA CRESPO,2016,May,6218,2 ambientes,15
VILLA CRESPO,2016,Jun,6167,2 ambientes,15
VILLA CRESPO,2016,Jul,6096,2 ambientes,15
VILLA CRESPO,2016,Ago,6686,2 ambientes,15
VILLA CRESPO,2016,Sep,6409,2 ambientes,15
VILLA CRESPO,2016,Oct,7258,2 ambientes,15
VILLA CRESPO,2016,Nov,6809,2 ambientes,15
VILLA CRESPO,2016,Dic,7276,2 ambientes,15
VILLA CRESPO,2017,Ene,7568,2 ambientes,15
VILLA CRESPO,2017,Feb,7595,2 ambientes,15
VILLA CRESPO,2017,Mar,7493,2 ambientes,15
VILLA CRESPO,2017,Abr,7789,2 ambientes,15
VILLA CRESPO,2017,May,7945,2 ambientes,15
VILLA CRESPO,2017,Jun,8312,2 ambientes,15
VILLA CRESPO,2017,Jul,7688,2 ambientes,15
VILLA CRESPO,2017,Ago,8220,2 ambientes,15
VILLA CRESPO,2017,Sep,9072,2 ambientes,15
VILLA CRESPO,2017,Oct,9051,2 ambientes,15
VILLA CRESPO,2017,Nov,8868,2 ambientes,15
VILLA CRESPO,2017,Dic,9138,2 ambientes,15
VILLA CRESPO,2018,Ene,9879,2 ambientes,15
VILLA CRESPO,2018,Feb,10211,2 ambientes,15
VILLA CRESPO,2018,Mar,10154,2 ambientes,15
VILLA CRESPO,2018,Abr,10471,2 ambientes,15
VILLA CRESPO,2018,May,11409,2 ambientes,15
VILLA CRESPO,2018,Jun,11286,2 ambientes,15
VILLA CRESPO,2018,Jul,12020,2 ambientes,15
VILLA CRESPO,2018,Ago,NA,2 ambientes,15
VILLA CRESPO,2018,Sep,12646,2 ambientes,15
VILLA CRESPO,2018,Oct,12460,2 ambientes,15
VILLA CRESPO,2018,Nov,12854,2 ambientes,15
VILLA CRESPO,2018,Dic,13126,2 ambientes,15
VILLA CRESPO,2019,Ene,13125,2 ambientes,15
VILLA CRESPO,2019,Feb,13446,2 ambientes,15
VILLA CRESPO,2019,Mar,14842,2 ambientes,15
VILLA CRESPO,2019,Abr,14925,2 ambientes,15
VILLA CRESPO,2019,May,14821,2 ambientes,15
VILLA CRESPO,2019,Jun,14800,2 ambientes,15
VILLA CRESPO,2019,Jul,14809,2 ambientes,15
VILLA CRESPO,2019,Ago,NA,2 ambientes,15
VILLA DEL PARQUE,2013,Jul,2517,2 ambientes,11
VILLA DEL PARQUE,2013,Ago,2621,2 ambientes,11
VILLA DEL PARQUE,2013,Sep,2596,2 ambientes,11
VILLA DEL PARQUE,2013,Oct,2613,2 ambientes,11
VILLA DEL PARQUE,2013,Nov,2735,2 ambientes,11
VILLA DEL PARQUE,2013,Dic,2834,2 ambientes,11
VILLA DEL PARQUE,2014,Ene,NA,2 ambientes,11
VILLA DEL PARQUE,2014,Feb,2960,2 ambientes,11
VILLA DEL PARQUE,2014,Mar,2919,2 ambientes,11
VILLA DEL PARQUE,2014,Abr,NA,2 ambientes,11
VILLA DEL PARQUE,2014,May,NA,2 ambientes,11
VILLA DEL PARQUE,2014,Jun,3289,2 ambientes,11
VILLA DEL PARQUE,2014,Jul,3419,2 ambientes,11
VILLA DEL PARQUE,2014,Ago,3533,2 ambientes,11
VILLA DEL PARQUE,2014,Sep,3474,2 ambientes,11
VILLA DEL PARQUE,2014,Oct,3461,2 ambientes,11
VILLA DEL PARQUE,2014,Nov,3556,2 ambientes,11
VILLA DEL PARQUE,2014,Dic,NA,2 ambientes,11
